Customer ID,Gender,Age,Subscription Type,Monthly Charge,Tenure Months,Avg Monthly Watch Hours,Days Since Last Login,Profile Count,Devices Registered,Support Tickets,Churn
OTT-002823,Female,62,Premium,22.99,37,56.3,17,4,4,2,0
OTT-002824,Male,55,Standard,15.49,57,52.1,30,4,4,0,0
OTT-002825,Male,55,Premium,22.99,15,43.5,0,4,3,0,0
OTT-002826,Female,24,Basic,9.99,5,32.0,22,5,4,0,0
OTT-002827,Female,56,Premium,22.99,19,73.9,22,2,2,0,0
OTT-002828,Male,45,Basic,9.99,52,1.0,2,2,3,0,0
OTT-002829,Female,64,Standard,15.49,44,49.5,4,5,4,1,0
OTT-002830,Female,46,Standard,15.49,26,31.9,29,5,2,1,1
OTT-002831,Male,48,Standard,15.49,55,24.0,3,2,1,0,0
OTT-002832,Female,55,Premium,22.99,22,3.0,29,1,2,0,1
OTT-002833,Female,61,Standard,15.49,23,83.6,0,2,4,2,0
OTT-002834,Male,53,Premium,22.99,48,28.0,0,3,3,2,0
OTT-002835,Female,47,Standard,15.49,7,39.1,6,3,5,1,0
OTT-002836,Female,24,Basic,9.99,32,22.1,2,1,4,1,0
OTT-002837,Male,37,Basic,9.99,16,33.6,3,1,5,1,1
OTT-002838,Female,50,Standard,15.49,22,59.6,38,4,3,0,0
OTT-002839,Female,46,Basic,9.99,53,55.7,5,5,3,0,0
OTT-002840,Female,30,Basic,9.99,32,70.5,4,1,5,0,0
OTT-002841,Female,67,Standard,15.49,18,46.4,32,5,5,1,1
OTT-002842,Female,46,Premium,22.99,14,84.7,3,5,2,1,0
OTT-002843,Female,60,Standard,15.49,22,55.3,1,4,2,1,0
OTT-002844,Female,30,Basic,9.99,47,20.8,0,5,5,2,0
OTT-002845,Male,28,Standard,15.49,5,15.2,2,5,4,0,0
OTT-002846,Female,49,Standard,15.49,4,23.1,3,5,4,1,0
OTT-002847,Male,23,Basic,9.99,10,63.8,1,1,2,0,0
OTT-002848,Male,30,Standard,15.49,34,47.6,1,3,2,0,0
OTT-002849,Female,28,Basic,9.99,29,81.2,4,3,1,0,0
OTT-002850,Male,35,Premium,22.99,37,5.1,4,4,5,1,0
OTT-002851,Female,25,Standard,15.49,56,89.3,4,4,5,0,0
OTT-002852,Female,65,Standard,15.49,49,31.3,0,4,1,0,0
OTT-002853,Male,36,Standard,15.49,59,26.5,5,2,5,1,0
OTT-002854,Male,29,Basic,9.99,18,73.3,3,3,4,2,0
OTT-002855,Female,55,Basic,9.99,27,35.8,9,5,4,0,0
OTT-002856,Male,47,Premium,22.99,18,53.3,18,4,3,0,0
OTT-002857,Female,36,Standard,15.49,52,22.3,15,5,5,1,0
OTT-002858,Female,62,Standard,15.49,14,2.6,8,2,2,1,0
OTT-002859,Male,35,Standard,15.49,47,19.0,5,2,2,1,0
OTT-002860,Male,60,Standard,15.49,41,43.8,6,4,5,1,0
OTT-002861,Male,52,Basic,9.99,48,49.9,12,5,2,0,0
OTT-002862,Female,34,Standard,15.49,20,47.0,1,1,1,0,0
OTT-002863,Female,27,Standard,15.49,40,6.7,34,4,5,0,0
OTT-002864,Female,47,Basic,9.99,43,69.0,6,5,4,1,0
OTT-002865,Male,55,Basic,9.99,33,20.0,0,2,4,0,0
OTT-002866,Female,29,Premium,22.99,24,44.6,6,3,1,0,0
OTT-002867,Female,44,Basic,9.99,48,36.5,12,2,1,1,1
OTT-002868,Female,57,Standard,15.49,28,99.0,20,3,4,1,0
OTT-002869,Female,35,Standard,15.49,1,54.9,11,2,1,0,0
OTT-002870,Female,52,Basic,9.99,10,55.9,0,1,5,0,0
OTT-002871,Female,42,Standard,15.49,39,86.4,43,5,5,2,0
OTT-002872,Female,37,Standard,15.49,7,65.5,7,5,4,0,0
OTT-002873,Female,67,Premium,22.99,4,45.7,0,1,1,2,1
OTT-002874,Male,28,Basic,9.99,3,58.2,15,1,5,0,0
OTT-002875,Female,43,Basic,9.99,39,96.5,4,2,4,0,0
OTT-002876,Female,39,Premium,22.99,42,26.4,56,2,2,1,1
OTT-002877,Male,56,Standard,15.49,51,33.6,2,3,2,1,0
OTT-002878,Female,31,Basic,9.99,1,8.3,11,4,5,0,0
OTT-002879,Male,56,Standard,15.49,21,95.2,21,4,3,0,0
OTT-002880,Female,47,Basic,9.99,56,42.4,24,4,4,0,0
OTT-002881,Male,36,Standard,15.49,25,39.4,5,3,4,1,0
OTT-002882,Male,25,Standard,15.49,10,84.5,13,5,1,0,0
OTT-002883,Male,25,Basic,9.99,53,51.6,0,3,2,0,0
OTT-002884,Male,67,Basic,9.99,57,70.0,6,2,2,1,0
OTT-002885,Male,49,Basic,9.99,31,36.3,4,4,3,1,0
OTT-002886,Male,60,Basic,9.99,14,69.2,0,1,4,1,0
OTT-002887,Male,52,Basic,9.99,35,15.2,16,5,5,1,1
OTT-002888,Male,55,Standard,15.49,25,48.9,5,1,1,0,0
OTT-002889,Female,39,Premium,22.99,59,50.9,46,2,5,0,0
OTT-002890,Female,35,Basic,9.99,32,53.8,8,5,1,1,0
OTT-002891,Female,32,Basic,9.99,31,65.6,7,1,5,0,0
OTT-002892,Male,65,Basic,9.99,37,48.1,20,5,4,0,0
OTT-002893,Male,39,Standard,15.49,8,49.6,17,4,5,1,0
OTT-002894,Male,57,Basic,9.99,52,36.9,5,3,3,0,0
OTT-002895,Male,55,Basic,9.99,16,52.4,12,2,1,1,0
OTT-002896,Female,20,Basic,9.99,48,38.0,28,4,3,0,0
OTT-002897,Male,62,Basic,9.99,19,43.9,0,4,3,0,0
OTT-002898,Female,48,Premium,22.99,35,37.1,22,4,2,1,0
OTT-002899,Female,50,Premium,22.99,16,14.9,15,5,3,3,1
OTT-002900,Male,39,Basic,9.99,25,72.3,23,1,2,1,0
OTT-002901,Male,62,Standard,15.49,15,37.4,4,5,5,0,0
OTT-002902,Female,25,Standard,15.49,31,3.6,7,4,2,1,0
OTT-002903,Male,56,Basic,9.99,29,22.0,0,4,2,2,0
OTT-002904,Female,24,Basic,9.99,41,8.5,2,2,2,0,0
OTT-002905,Female,48,Standard,15.49,35,35.0,12,4,1,2,0
OTT-002906,Female,55,Standard,15.49,16,37.4,0,1,3,1,0
OTT-002907,Female,46,Basic,9.99,55,28.6,5,1,1,0,0
OTT-002908,Male,37,Standard,15.49,42,60.9,46,1,3,2,1
OTT-002909,Male,33,Standard,15.49,16,25.7,11,2,3,1,0
OTT-002910,Male,56,Basic,9.99,13,93.2,4,3,1,0,0
OTT-002911,Male,60,Basic,9.99,48,37.2,3,1,4,0,0
OTT-002912,Female,54,Premium,22.99,49,80.6,6,1,2,1,0
OTT-002913,Female,22,Basic,9.99,39,29.5,4,5,3,0,0
OTT-002914,Male,50,Basic,9.99,19,45.4,11,1,3,0,0
OTT-002915,Male,65,Premium,22.99,5,37.5,5,5,2,1,0
OTT-002916,Male,56,Premium,22.99,42,11.8,2,4,5,0,0
OTT-002917,Male,48,Basic,9.99,52,50.5,7,3,2,0,0
OTT-002918,Male,44,Premium,22.99,40,64.6,16,3,4,0,0
OTT-002919,Male,48,Standard,15.49,53,35.6,2,4,3,1,0
OTT-002920,Female,41,Standard,15.49,34,98.7,2,5,3,0,0
OTT-002921,Female,59,Standard,15.49,56,68.6,0,5,4,0,0
OTT-002922,Male,39,Basic,9.99,52,32.8,10,1,3,1,0
OTT-002923,Female,28,Basic,9.99,57,36.4,10,5,3,0,0
OTT-002924,Male,67,Standard,15.49,59,44.0,8,4,5,1,0
OTT-002925,Male,54,Standard,15.49,50,25.5,2,1,3,0,0
OTT-002926,Female,37,Standard,15.49,36,105.6,5,3,1,1,0
OTT-002927,Male,61,Basic,9.99,35,70.7,12,5,5,0,0
OTT-002928,Male,56,Standard,15.49,44,92.4,2,1,3,0,0
OTT-002929,Male,46,Basic,9.99,10,40.5,1,4,1,0,0
OTT-002930,Female,21,Standard,15.49,55,56.5,6,1,4,3,0
OTT-002931,Female,21,Premium,22.99,45,99.6,7,2,4,1,0
OTT-002932,Male,49,Standard,15.49,31,17.9,3,5,3,0,0
OTT-002933,Female,64,Standard,15.49,57,92.8,1,3,3,1,0
OTT-002934,Female,42,Basic,9.99,53,1.0,12,3,2,1,0
OTT-002935,Male,31,Standard,15.49,29,39.9,26,2,2,1,0
OTT-002936,Male,65,Premium,22.99,14,56.8,8,5,5,0,0
OTT-002937,Female,20,Standard,15.49,32,95.6,6,5,5,0,0
OTT-002938,Female,55,Premium,22.99,33,66.1,17,5,5,0,0
OTT-002939,Female,25,Basic,9.99,2,1.0,8,2,1,1,1
OTT-002940,Female,30,Standard,15.49,41,61.3,3,1,3,2,0
OTT-002941,Female,39,Basic,9.99,54,28.6,1,4,3,2,0
OTT-002942,Male,47,Premium,22.99,46,46.0,16,2,2,0,0
OTT-002943,Female,33,Basic,9.99,52,24.2,8,1,1,1,0
OTT-002944,Female,22,Standard,15.49,51,61.7,18,4,5,2,0
OTT-002945,Female,49,Basic,9.99,24,78.6,8,1,4,0,0
OTT-002946,Female,65,Standard,15.49,7,48.2,2,1,2,0,0
OTT-002947,Male,49,Standard,15.49,40,91.7,10,5,1,0,0
OTT-002948,Male,66,Basic,9.99,48,6.9,3,3,5,0,0
OTT-002949,Female,44,Basic,9.99,26,57.6,9,5,3,0,0
OTT-002950,Male,51,Standard,15.49,33,33.4,0,1,3,1,0
OTT-002951,Female,47,Standard,15.49,49,92.3,7,2,1,0,0
OTT-002952,Female,19,Premium,22.99,29,80.2,23,4,2,0,0
OTT-002953,Male,33,Standard,15.49,42,37.5,1,5,4,0,0
OTT-002954,Male,69,Standard,15.49,20,22.2,2,2,2,0,0
OTT-002955,Female,62,Standard,15.49,4,68.4,5,3,3,0,0
OTT-002956,Female,63,Standard,15.49,15,34.9,22,3,2,1,0
OTT-002957,Female,19,Basic,9.99,18,79.4,11,3,3,0,0
OTT-002958,Female,25,Basic,9.99,23,32.9,2,2,2,0,0
OTT-002959,Female,22,Basic,9.99,38,80.1,10,3,3,0,0
OTT-002960,Female,26,Premium,22.99,58,22.0,19,1,2,1,0
OTT-002961,Male,23,Standard,15.49,12,34.5,4,3,2,1,0
OTT-002962,Male,37,Basic,9.99,2,70.2,9,4,3,0,0
OTT-002963,Female,54,Basic,9.99,3,1.3,26,2,5,0,1
OTT-002964,Male,56,Standard,15.49,41,53.7,16,4,3,0,0
OTT-002965,Male,27,Premium,22.99,39,46.5,7,2,1,1,0
OTT-002966,Male,61,Premium,22.99,40,66.3,1,2,1,1,0
OTT-002967,Female,65,Standard,15.49,49,37.3,1,2,3,0,0
OTT-002968,Male,37,Basic,9.99,32,40.8,14,5,4,3,1
OTT-002969,Female,57,Premium,22.99,5,47.6,27,3,2,0,0
OTT-002970,Female,38,Premium,22.99,30,23.9,6,1,3,0,0
OTT-002971,Male,31,Premium,22.99,16,1.0,9,3,2,0,0
OTT-002972,Female,20,Standard,15.49,57,56.0,0,3,5,0,0
OTT-002973,Male,38,Basic,9.99,35,54.7,7,4,4,0,0
OTT-002974,Female,39,Standard,15.49,28,45.9,0,3,4,0,0
OTT-002975,Male,42,Standard,15.49,22,56.1,0,5,3,1,0
OTT-002976,Male,55,Basic,9.99,11,56.9,14,3,1,0,0
OTT-002977,Female,52,Basic,9.99,4,52.4,44,4,5,0,0
OTT-002978,Female,18,Basic,9.99,11,49.6,19,2,1,0,0
OTT-002979,Male,37,Basic,9.99,24,23.0,9,4,3,1,0
OTT-002980,Female,42,Basic,9.99,17,76.7,14,5,4,2,0
OTT-002981,Female,42,Basic,9.99,54,71.2,5,5,2,0,0
OTT-002982,Male,25,Basic,9.99,48,55.9,7,4,3,0,0
OTT-002983,Male,56,Premium,22.99,35,67.3,11,2,3,1,0
OTT-002984,Male,55,Standard,15.49,57,40.1,18,2,5,0,0
OTT-002985,Male,43,Standard,15.49,39,63.5,53,4,4,0,0
OTT-002986,Male,35,Standard,15.49,26,27.0,25,2,1,1,0
OTT-002987,Male,58,Premium,22.99,31,65.9,1,3,4,1,0
OTT-002988,Female,32,Standard,15.49,24,38.4,5,3,5,1,0
OTT-002989,Female,65,Standard,15.49,7,51.7,5,2,2,0,0
OTT-002990,Female,47,Standard,15.49,14,55.2,8,2,5,1,0
OTT-002991,Female,28,Basic,9.99,51,68.1,10,4,5,0,0
OTT-002992,Female,66,Basic,9.99,59,43.5,0,2,2,1,0
OTT-002993,Female,41,Basic,9.99,44,46.2,11,5,1,0,0
OTT-002994,Male,40,Basic,9.99,26,80.1,3,2,1,0,0
OTT-002995,Female,34,Basic,9.99,44,65.8,23,4,5,1,0
OTT-002996,Male,48,Basic,9.99,7,72.5,0,5,1,0,0
OTT-002997,Male,54,Premium,22.99,7,81.6,0,5,2,1,0
OTT-002998,Female,51,Basic,9.99,36,47.6,15,3,4,0,0
OTT-002999,Female,54,Basic,9.99,46,83.0,6,5,2,1,0
OTT-003000,Male,27,Standard,15.49,9,35.2,8,2,1,1,1
OTT-003001,Male,33,Standard,15.49,46,87.9,15,3,1,0,0
OTT-003002,Female,54,Basic,9.99,19,35.1,13,5,1,1,0
OTT-003003,Female,19,Standard,15.49,1,65.7,23,4,1,1,1
OTT-003004,Male,55,Standard,15.49,49,5.7,0,2,2,2,0
OTT-003005,Female,59,Basic,9.99,34,47.8,7,3,1,0,0
OTT-003006,Female,54,Basic,9.99,11,68.6,3,3,4,0,0
OTT-003007,Male,65,Basic,9.99,41,71.7,16,3,2,0,0
OTT-003008,Male,35,Standard,15.49,15,15.9,10,3,1,0,0
OTT-003009,Male,46,Standard,15.49,35,77.4,13,4,1,1,0
OTT-003010,Female,38,Basic,9.99,32,55.7,1,2,3,0,0
OTT-003011,Female,40,Basic,9.99,52,36.7,25,1,2,2,0
OTT-003012,Male,57,Standard,15.49,46,34.6,1,5,1,0,0
OTT-003013,Female,54,Basic,9.99,41,54.0,5,3,4,2,0
OTT-003014,Male,31,Standard,15.49,58,69.7,30,2,5,0,0
OTT-003015,Female,43,Standard,15.49,52,42.5,2,3,2,0,0
OTT-003016,Female,25,Basic,9.99,29,36.0,3,5,5,1,0
OTT-003017,Male,51,Premium,22.99,48,68.6,1,1,3,1,0
OTT-003018,Male,25,Basic,9.99,11,52.7,8,3,3,1,0
OTT-003019,Female,22,Premium,22.99,1,90.8,3,3,3,2,0
OTT-003020,Male,65,Standard,15.49,33,69.1,0,2,5,0,0
OTT-003021,Male,55,Standard,15.49,53,73.9,3,4,4,1,0
OTT-003022,Female,64,Standard,15.49,42,37.8,4,4,5,0,0
OTT-003023,Female,34,Standard,15.49,48,1.0,9,1,2,0,0
OTT-003024,Female,28,Standard,15.49,51,20.6,2,4,1,0,0
OTT-003025,Female,42,Standard,15.49,44,13.7,19,4,5,1,0
OTT-003026,Female,69,Standard,15.49,39,43.9,23,4,2,0,0
OTT-003027,Female,34,Basic,9.99,27,15.0,5,1,5,3,0
OTT-003028,Male,42,Premium,22.99,15,66.6,8,2,1,0,0
OTT-003029,Female,41,Standard,15.49,19,49.0,10,3,1,0,0
OTT-003030,Female,33,Standard,15.49,56,55.4,0,2,2,2,0
OTT-003031,Female,31,Standard,15.49,23,25.8,9,3,3,0,0
OTT-003032,Female,24,Basic,9.99,56,36.7,50,5,3,1,0
OTT-003033,Male,48,Basic,9.99,26,20.5,20,1,4,0,0
OTT-003034,Male,22,Standard,15.49,24,40.7,10,3,3,0,0
OTT-003035,Male,68,Basic,9.99,28,42.6,19,4,4,0,0
OTT-003036,Male,49,Standard,15.49,6,8.9,5,1,2,0,0
OTT-003037,Male,30,Standard,15.49,9,52.7,13,3,2,0,0
OTT-003038,Male,49,Basic,9.99,19,62.2,17,2,5,1,0
OTT-003039,Male,22,Basic,9.99,6,1.2,56,1,5,2,1
OTT-003040,Female,64,Standard,15.49,46,89.1,27,1,1,0,0
OTT-003041,Female,22,Standard,15.49,41,36.0,12,5,5,0,0
OTT-003042,Female,59,Basic,9.99,13,61.8,41,4,4,0,0
OTT-003043,Male,51,Standard,15.49,9,17.0,31,4,4,0,0
OTT-003044,Female,23,Standard,15.49,25,25.8,1,3,2,1,0
OTT-003045,Female,67,Standard,15.49,26,61.9,10,5,5,0,0
OTT-003046,Female,24,Standard,15.49,47,70.4,1,4,2,0,0
OTT-003047,Female,41,Basic,9.99,36,50.4,23,4,3,1,0
OTT-003048,Male,20,Standard,15.49,45,29.3,5,3,4,1,0
OTT-003049,Male,43,Standard,15.49,28,59.9,11,3,4,2,0
OTT-003050,Male,53,Standard,15.49,41,74.0,17,4,1,0,0
OTT-003051,Female,28,Standard,15.49,12,63.3,4,1,1,1,0
OTT-003052,Male,37,Standard,15.49,57,76.8,6,1,2,1,0
OTT-003053,Female,61,Basic,9.99,7,56.4,0,4,4,1,0
OTT-003054,Male,48,Standard,15.49,5,38.9,23,1,4,1,1
OTT-003055,Male,62,Premium,22.99,37,79.0,27,4,1,0,0
OTT-003056,Female,20,Premium,22.99,9,111.1,0,2,4,0,0
OTT-003057,Male,44,Basic,9.99,20,51.9,24,4,3,2,0
OTT-003058,Male,53,Basic,9.99,35,55.7,21,1,4,1,0
OTT-003059,Female,35,Premium,22.99,47,66.0,37,5,1,0,0
OTT-003060,Female,29,Premium,22.99,41,66.8,7,5,1,0,0
OTT-003061,Female,24,Basic,9.99,22,56.9,22,1,5,0,0
OTT-003062,Male,54,Standard,15.49,14,1.0,4,2,3,0,0
OTT-003063,Female,65,Standard,15.49,42,62.6,4,3,5,0,0
OTT-003064,Female,27,Standard,15.49,52,36.3,0,3,5,3,0
OTT-003065,Male,60,Basic,9.99,33,35.0,8,5,3,1,0
OTT-003066,Male,37,Standard,15.49,53,38.7,3,3,3,0,0
OTT-003067,Male,49,Premium,22.99,22,23.3,15,4,5,0,0
OTT-003068,Female,40,Basic,9.99,18,37.1,7,4,4,0,0
OTT-003069,Female,45,Standard,15.49,37,40.0,4,1,3,1,0
OTT-003070,Female,57,Premium,22.99,55,25.5,5,4,2,1,0
OTT-003071,Female,51,Standard,15.49,39,36.9,23,5,1,1,0
OTT-003072,Female,34,Standard,15.49,34,53.0,2,2,3,0,0
OTT-003073,Male,38,Premium,22.99,6,54.9,26,5,2,0,0
OTT-003074,Male,44,Premium,22.99,32,37.1,5,3,4,0,0
OTT-003075,Male,37,Basic,9.99,39,1.0,7,5,1,1,1
OTT-003076,Female,45,Premium,22.99,14,41.5,3,1,5,0,0
OTT-003077,Male,22,Standard,15.49,13,16.7,2,1,3,0,0
OTT-003078,Female,32,Standard,15.49,13,81.3,11,1,1,2,0
OTT-003079,Male,38,Standard,15.49,42,56.7,7,1,4,0,0
OTT-003080,Female,36,Standard,15.49,53,7.4,35,1,5,0,0
OTT-003081,Female,67,Basic,9.99,26,34.2,15,3,2,2,0
OTT-003082,Female,54,Premium,22.99,59,31.3,15,1,5,1,0
OTT-003083,Male,69,Basic,9.99,33,56.4,25,4,1,0,0
OTT-003084,Female,19,Basic,9.99,22,20.7,4,4,2,2,0
OTT-003085,Female,33,Premium,22.99,48,45.5,4,5,2,1,0
OTT-003086,Male,38,Basic,9.99,25,76.7,7,4,2,1,0
OTT-003087,Male,68,Standard,15.49,20,46.3,3,2,4,0,0
OTT-003088,Male,25,Basic,9.99,55,3.4,7,2,1,2,1
OTT-003089,Male,59,Basic,9.99,13,70.1,6,3,3,0,0
OTT-003090,Female,40,Premium,22.99,24,64.8,2,3,5,1,0
OTT-003091,Female,60,Basic,9.99,37,23.7,4,2,3,4,1
OTT-003092,Male,18,Basic,9.99,29,71.2,22,4,3,0,0
OTT-003093,Male,53,Standard,15.49,24,12.1,11,2,5,2,1
OTT-003094,Male,45,Basic,9.99,56,61.4,3,5,1,0,0
OTT-003095,Male,35,Basic,9.99,58,75.3,20,3,5,1,0
OTT-003096,Female,41,Basic,9.99,10,37.1,14,5,3,1,1
OTT-003097,Male,26,Standard,15.49,17,46.2,21,2,3,0,0
OTT-003098,Female,60,Basic,9.99,38,51.6,7,2,5,0,0
OTT-003099,Male,52,Basic,9.99,23,41.7,8,3,4,1,0
OTT-003100,Male,55,Standard,15.49,36,4.7,7,3,2,0,0
OTT-003101,Male,25,Standard,15.49,14,76.2,9,1,3,0,0
OTT-003102,Female,28,Basic,9.99,40,70.0,66,2,4,1,0
OTT-003103,Female,18,Standard,15.49,9,49.4,8,3,2,1,1
OTT-003104,Female,43,Basic,9.99,5,25.6,0,2,4,0,0
OTT-003105,Male,40,Standard,15.49,10,50.4,1,4,1,1,0
OTT-003106,Female,56,Basic,9.99,48,44.5,25,2,2,2,0
OTT-003107,Male,19,Standard,15.49,36,58.4,83,2,1,0,1
OTT-003108,Male,40,Basic,9.99,41,40.3,5,4,2,0,0
OTT-003109,Female,47,Standard,15.49,35,63.1,21,5,1,1,0
OTT-003110,Female,57,Basic,9.99,33,73.2,1,2,5,0,0
OTT-003111,Male,21,Basic,9.99,29,58.3,9,3,4,0,0
OTT-003112,Female,47,Basic,9.99,39,15.8,9,5,5,0,0
OTT-003113,Male,46,Standard,15.49,4,61.9,13,5,3,0,0
OTT-003114,Male,64,Standard,15.49,32,19.4,8,4,4,0,0
OTT-003115,Male,58,Basic,9.99,3,68.3,69,1,5,2,1
OTT-003116,Female,57,Premium,22.99,12,64.6,53,2,4,0,0
OTT-003117,Female,67,Standard,15.49,20,28.3,0,1,3,0,0
OTT-003118,Male,65,Basic,9.99,56,64.9,2,2,2,0,0
OTT-003119,Male,35,Basic,9.99,4,11.0,4,1,3,1,0
OTT-003120,Female,24,Premium,22.99,8,68.7,5,5,5,0,0
OTT-003121,Female,49,Standard,15.49,39,28.8,0,2,2,0,0
OTT-003122,Female,25,Standard,15.49,38,42.8,14,3,1,1,0
OTT-003123,Male,56,Standard,15.49,7,24.3,0,4,2,0,0
OTT-003124,Female,20,Premium,22.99,48,59.7,8,5,3,0,0
OTT-003125,Female,50,Basic,9.99,34,7.3,5,3,1,0,0
OTT-003126,Female,32,Basic,9.99,53,23.0,28,1,1,1,0
OTT-003127,Male,62,Standard,15.49,3,43.2,0,4,3,1,0
OTT-003128,Female,52,Standard,15.49,52,27.7,0,1,5,2,0
OTT-003129,Female,19,Standard,15.49,21,62.6,5,2,4,1,0
OTT-003130,Female,63,Standard,15.49,9,72.7,7,4,2,0,0
OTT-003131,Male,53,Standard,15.49,33,27.9,19,4,5,0,0
OTT-003132,Male,69,Standard,15.49,16,22.6,16,5,1,0,0
OTT-003133,Male,32,Basic,9.99,54,19.8,1,2,2,0,0
OTT-003134,Female,19,Standard,15.49,44,56.1,3,2,2,0,0
OTT-003135,Male,51,Standard,15.49,28,53.9,5,5,4,0,0
OTT-003136,Male,39,Basic,9.99,16,46.6,19,3,1,0,0
OTT-003137,Female,47,Basic,9.99,24,36.3,12,4,4,1,0
OTT-003138,Female,44,Standard,15.49,32,26.7,6,5,4,1,0
OTT-003139,Female,21,Basic,9.99,37,90.6,4,4,2,1,0
OTT-003140,Female,67,Basic,9.99,2,1.0,2,2,4,1,1
OTT-003141,Male,33,Basic,9.99,37,20.1,11,5,1,0,0
OTT-003142,Female,26,Standard,15.49,24,58.9,8,1,2,0,0
OTT-003143,Female,67,Basic,9.99,13,88.5,3,1,3,0,0
OTT-003144,Male,43,Standard,15.49,58,40.7,0,2,5,1,0
OTT-003145,Male,40,Standard,15.49,57,20.3,2,2,5,0,0
OTT-003146,Male,52,Basic,9.99,7,33.2,8,5,5,1,0
OTT-003147,Female,39,Premium,22.99,34,20.8,3,3,1,1,0
OTT-003148,Female,56,Basic,9.99,51,24.2,13,5,4,0,0
OTT-003149,Male,53,Basic,9.99,53,60.7,0,1,1,0,0
OTT-003150,Male,57,Premium,22.99,53,74.2,27,4,1,1,0
OTT-003151,Male,49,Basic,9.99,45,1.0,14,3,5,1,1
OTT-003152,Male,43,Basic,9.99,6,36.5,1,3,5,2,0
OTT-003153,Male,37,Standard,15.49,28,57.2,2,5,2,1,0
OTT-003154,Female,57,Standard,15.49,21,9.8,3,1,4,1,0
OTT-003155,Male,62,Premium,22.99,56,66.5,14,3,1,0,0
OTT-003156,Male,68,Standard,15.49,28,71.9,2,4,2,0,0
OTT-003157,Female,28,Basic,9.99,18,49.0,30,2,1,1,0
OTT-003158,Male,40,Standard,15.49,1,1.0,5,2,5,0,0
OTT-003159,Female,22,Basic,9.99,53,41.3,9,5,4,1,0
OTT-003160,Male,30,Standard,15.49,13,45.2,0,4,3,0,0
OTT-003161,Male,60,Premium,22.99,57,37.2,0,4,4,2,0
OTT-003162,Female,42,Premium,22.99,14,19.8,1,4,4,0,0
OTT-003163,Female,31,Standard,15.49,58,66.1,3,4,4,1,0
OTT-003164,Male,67,Standard,15.49,19,14.1,39,4,3,1,1
OTT-003165,Male,51,Basic,9.99,27,18.8,4,3,4,2,1
OTT-003166,Male,37,Standard,15.49,7,56.9,11,5,3,0,0
OTT-003167,Male,45,Standard,15.49,3,41.7,2,1,5,0,0
OTT-003168,Male,66,Basic,9.99,28,17.3,6,4,1,0,0
OTT-003169,Female,28,Basic,9.99,37,60.4,9,1,5,2,0
OTT-003170,Female,57,Basic,9.99,23,75.5,12,2,3,1,0
OTT-003171,Male,42,Premium,22.99,38,84.7,31,5,3,1,0
OTT-003172,Female,62,Basic,9.99,6,29.9,3,4,1,0,0
OTT-003173,Female,46,Premium,22.99,32,71.0,6,3,1,0,0
OTT-003174,Female,25,Basic,9.99,25,81.4,2,4,5,0,0
OTT-003175,Male,35,Premium,22.99,57,88.7,22,1,2,0,0
OTT-003176,Female,45,Standard,15.49,37,60.7,57,2,3,0,0
OTT-003177,Male,23,Basic,9.99,58,34.5,3,2,3,1,0
OTT-003178,Male,45,Premium,22.99,2,48.8,13,4,1,1,0
OTT-003179,Female,65,Basic,9.99,22,21.2,9,1,4,0,0
OTT-003180,Male,46,Premium,22.99,41,61.8,4,4,2,0,0
OTT-003181,Female,32,Standard,15.49,3,63.9,3,5,4,2,0
OTT-003182,Female,54,Standard,15.49,27,65.0,15,3,2,0,0
OTT-003183,Female,35,Standard,15.49,41,62.0,1,5,2,0,0
OTT-003184,Female,68,Standard,15.49,50,14.1,1,1,5,0,0
OTT-003185,Male,27,Premium,22.99,1,34.2,7,5,4,0,0
OTT-003186,Female,68,Premium,22.99,14,19.3,3,5,4,0,0
OTT-003187,Female,27,Standard,15.49,55,64.8,25,1,3,0,0
OTT-003188,Male,49,Standard,15.49,23,46.5,9,2,5,1,0
OTT-003189,Female,48,Standard,15.49,48,50.5,11,4,1,1,0
OTT-003190,Female,62,Basic,9.99,30,26.7,9,4,1,1,0
OTT-003191,Male,24,Basic,9.99,45,116.2,8,2,3,0,0
OTT-003192,Female,69,Premium,22.99,48,14.6,10,2,1,0,0
OTT-003193,Female,52,Basic,9.99,25,26.7,13,1,4,0,0
OTT-003194,Female,42,Standard,15.49,39,59.0,10,4,1,0,0
OTT-003195,Female,65,Basic,9.99,16,35.7,12,4,1,0,0
OTT-003196,Female,37,Standard,15.49,20,22.2,6,4,2,1,0
OTT-003197,Male,25,Basic,9.99,6,54.7,30,2,2,0,0
OTT-003198,Male,59,Standard,15.49,55,38.1,17,1,2,1,0
OTT-003199,Female,66,Basic,9.99,36,102.9,25,1,2,2,0
OTT-003200,Female,50,Basic,9.99,15,67.0,3,3,3,1,0
OTT-003201,Female,35,Standard,15.49,5,15.4,20,1,1,1,1
OTT-003202,Female,68,Basic,9.99,4,80.5,8,5,4,0,0
OTT-003203,Female,56,Standard,15.49,35,45.1,14,3,1,0,0
OTT-003204,Male,61,Basic,9.99,56,59.6,0,4,2,0,0
OTT-003205,Female,43,Basic,9.99,26,49.9,17,2,5,0,0
OTT-003206,Male,28,Basic,9.99,5,36.5,7,2,5,0,0
OTT-003207,Male,32,Standard,15.49,11,45.5,3,2,5,0,0
OTT-003208,Female,20,Standard,15.49,33,33.3,0,2,1,3,0
