Age,Monthly Charge,Tenure Months,Avg Monthly Watch Hours,Days Since Last Login,Profile Count,Devices Registered,Support Tickets,Gender_Female,Gender_Male,Subscription Type_Basic,Subscription Type_Premium,Subscription Type_Standard,Churn
32.0,9.99,16.0,29.6,25.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1
69.0,15.49,14.0,31.0,15.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
69.0,9.99,16.0,66.8,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
58.0,9.99,41.0,64.0,33.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
58.0,9.99,34.0,29.7,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
39.0,9.99,18.0,31.5,4.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
68.0,9.99,22.0,20.2,1.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
57.0,15.49,52.0,46.4,28.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
24.0,9.99,22.0,56.9,22.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
50.0,22.99,58.0,77.9,29.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0
67.0,9.99,23.0,60.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
46.0,15.49,17.0,52.4,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19.0,15.49,23.0,47.4,19.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
30.0,22.99,53.0,65.4,6.0,4.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0
25.0,22.99,38.0,52.3,14.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0
47.0,22.99,51.0,62.2,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
65.0,15.49,3.0,68.9,23.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
20.0,15.49,48.0,40.9,10.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
20.0,22.99,56.0,41.1,4.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
24.0,22.99,3.0,71.3,1.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0
31.0,9.99,19.0,64.3,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0
58.0,22.99,48.0,32.2,23.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
52.0,9.99,10.0,55.9,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
61.0,9.99,18.0,39.3,22.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
26.0,9.99,37.0,68.1,11.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18.0,22.99,59.0,24.1,27.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
32.0,15.49,38.0,38.3,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
28.0,22.99,7.0,33.9,1.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
38.0,9.99,8.0,3.7,19.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1
25.0,9.99,16.0,96.8,22.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
26.0,9.99,2.0,30.2,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
42.0,22.99,49.0,27.3,9.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
34.0,9.99,25.0,43.8,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
35.0,22.99,37.0,5.1,4.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0
56.0,15.49,41.0,53.7,16.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
25.0,15.49,37.0,20.7,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
23.0,15.49,20.0,32.4,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1
61.0,15.49,55.0,19.7,8.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
49.0,15.49,27.0,10.7,16.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1
42.0,9.99,32.0,41.8,9.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
59.0,9.99,49.0,39.7,9.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0
37.0,9.99,33.0,44.6,24.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
58.0,9.99,2.0,15.9,15.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
63.0,15.49,3.0,69.8,4.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
67.0,9.99,31.0,64.4,5.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
46.0,9.99,15.0,31.7,2.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0
48.0,9.99,32.0,30.4,3.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
28.0,22.99,26.0,9.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0
26.0,15.49,35.0,37.3,17.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
21.0,22.99,21.0,32.1,7.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
30.0,15.49,29.0,55.8,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
20.0,22.99,3.0,103.4,13.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0
33.0,15.49,43.0,57.6,8.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
58.0,15.49,15.0,79.5,11.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0
25.0,22.99,15.0,43.8,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
43.0,9.99,34.0,45.3,13.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,9.99,32.0,33.4,20.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
45.0,9.99,54.0,42.4,6.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
37.0,22.99,41.0,82.2,6.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
65.0,9.99,24.0,38.1,25.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1
65.0,9.99,7.0,46.2,12.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
54.0,15.49,35.0,51.7,7.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
25.0,9.99,2.0,1.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
52.0,15.49,52.0,27.7,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0
19.0,22.99,32.0,61.2,11.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0
23.0,15.49,33.0,86.4,17.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
59.0,15.49,34.0,35.9,14.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
30.0,9.99,46.0,114.3,2.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0
66.0,9.99,11.0,46.6,17.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
37.0,15.49,46.0,37.4,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25.0,15.49,21.0,16.2,12.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
31.0,9.99,40.0,1.7,5.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
67.0,15.49,16.0,44.8,9.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
46.0,9.99,16.0,102.6,6.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
42.0,22.99,18.0,33.6,0.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
65.0,15.49,49.0,31.3,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
36.0,9.99,59.0,76.0,16.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0
60.0,22.99,26.0,64.3,12.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
24.0,9.99,21.0,54.7,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
31.0,9.99,57.0,50.5,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
36.0,15.49,22.0,66.5,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
62.0,9.99,49.0,4.8,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
37.0,9.99,59.0,27.7,2.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
39.0,15.49,13.0,44.2,12.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
61.0,22.99,36.0,59.5,42.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
55.0,15.49,10.0,51.6,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
31.0,9.99,3.0,74.4,10.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
52.0,9.99,38.0,64.4,6.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
26.0,22.99,22.0,62.9,33.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
38.0,15.49,15.0,26.3,8.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1
26.0,15.49,50.0,49.8,11.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
48.0,9.99,14.0,4.9,3.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0
32.0,15.49,11.0,82.3,8.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
65.0,22.99,50.0,40.3,4.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
64.0,15.49,38.0,32.8,6.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
61.0,22.99,24.0,29.3,7.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
65.0,15.49,34.0,61.5,20.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
69.0,9.99,24.0,41.2,44.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
61.0,9.99,26.0,10.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
44.0,15.49,24.0,12.2,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
64.0,22.99,2.0,106.3,32.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
39.0,22.99,58.0,52.8,59.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
26.0,15.49,8.0,51.7,67.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1
24.0,9.99,17.0,17.8,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1
20.0,9.99,48.0,38.0,28.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
37.0,9.99,54.0,66.5,8.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
67.0,9.99,57.0,15.9,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
68.0,15.49,6.0,23.4,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
52.0,9.99,41.0,38.4,23.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
20.0,15.49,29.0,43.2,5.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
37.0,15.49,52.0,32.6,10.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0
53.0,15.49,15.0,33.1,8.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1
47.0,9.99,23.0,59.3,7.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
28.0,22.99,52.0,54.8,7.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
65.0,15.49,36.0,53.7,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
41.0,9.99,31.0,44.1,39.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,22.99,39.0,1.0,3.0,5.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1
57.0,15.49,30.0,21.5,3.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
48.0,9.99,50.0,7.0,16.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
69.0,15.49,22.0,67.9,13.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
20.0,9.99,48.0,37.1,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0
26.0,22.99,14.0,43.3,25.0,5.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1
55.0,22.99,1.0,19.7,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,9.99,43.0,34.9,12.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
41.0,9.99,10.0,37.1,14.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1
24.0,9.99,38.0,89.2,2.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0
47.0,9.99,39.0,15.1,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
45.0,15.49,49.0,40.4,9.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18.0,9.99,15.0,56.2,12.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0
59.0,9.99,26.0,46.7,13.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
44.0,15.49,32.0,94.8,13.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
26.0,22.99,11.0,41.3,7.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
29.0,9.99,47.0,70.6,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
27.0,15.49,22.0,56.3,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
41.0,9.99,1.0,9.1,22.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1
35.0,9.99,59.0,45.1,14.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
47.0,9.99,20.0,34.1,16.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
25.0,15.49,38.0,56.1,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
62.0,15.49,45.0,47.4,8.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
33.0,22.99,40.0,39.5,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0
57.0,9.99,7.0,51.2,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
69.0,22.99,36.0,71.2,24.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
42.0,15.49,53.0,33.7,9.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
24.0,15.49,42.0,81.9,7.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
41.0,22.99,5.0,17.3,13.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1
46.0,15.49,28.0,44.4,12.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.0,15.49,24.0,40.7,10.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
57.0,15.49,33.0,35.4,10.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35.0,9.99,31.0,54.1,6.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
43.0,15.49,5.0,70.9,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
28.0,15.49,42.0,75.2,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
62.0,9.99,29.0,66.3,21.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
55.0,15.49,46.0,39.7,16.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
24.0,9.99,2.0,42.2,7.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
51.0,9.99,34.0,13.3,23.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
68.0,15.49,28.0,71.9,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
37.0,9.99,54.0,5.7,7.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1
54.0,15.49,3.0,56.1,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
40.0,15.49,20.0,21.7,28.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
23.0,9.99,47.0,49.1,18.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
38.0,15.49,5.0,54.8,16.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
23.0,15.49,19.0,7.8,21.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1
39.0,15.49,36.0,38.0,7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
64.0,15.49,25.0,39.3,9.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
56.0,15.49,32.0,34.8,23.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
35.0,15.49,1.0,54.9,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
20.0,15.49,42.0,27.0,7.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
69.0,9.99,3.0,35.1,9.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
43.0,15.49,48.0,58.7,4.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
56.0,15.49,36.0,71.8,11.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
62.0,22.99,13.0,60.2,0.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
53.0,15.49,6.0,32.8,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
56.0,22.99,36.0,59.4,15.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
63.0,22.99,41.0,68.8,24.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
48.0,15.49,32.0,54.7,33.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
28.0,9.99,10.0,51.6,28.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
37.0,15.49,34.0,55.3,18.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
42.0,15.49,9.0,36.2,8.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0
23.0,15.49,48.0,17.6,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
48.0,15.49,40.0,96.3,22.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
48.0,9.99,55.0,35.0,3.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18.0,9.99,21.0,68.7,5.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
64.0,9.99,54.0,97.9,7.0,5.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0
56.0,15.49,17.0,49.3,33.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0
65.0,9.99,14.0,27.4,3.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0
51.0,15.49,53.0,70.8,15.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
52.0,22.99,12.0,60.1,26.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0
30.0,9.99,17.0,66.2,11.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
46.0,15.49,35.0,77.4,13.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
64.0,22.99,43.0,42.8,8.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
47.0,22.99,13.0,5.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0
52.0,15.49,24.0,30.7,8.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
69.0,22.99,48.0,14.6,10.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
41.0,9.99,53.0,59.1,22.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
43.0,15.49,18.0,24.8,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
32.0,15.49,43.0,58.8,75.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1
26.0,22.99,18.0,26.3,9.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
55.0,9.99,11.0,56.9,14.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
63.0,15.49,34.0,1.0,4.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1
56.0,9.99,20.0,63.1,16.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
20.0,9.99,59.0,37.1,6.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
35.0,15.49,31.0,96.9,17.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
68.0,15.49,12.0,25.5,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
18.0,15.49,40.0,54.1,11.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
67.0,9.99,13.0,70.4,10.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0
25.0,9.99,55.0,3.4,7.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1
67.0,9.99,28.0,30.0,5.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
29.0,9.99,8.0,39.0,37.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1
18.0,15.49,58.0,30.2,22.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
58.0,9.99,36.0,53.0,12.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
44.0,15.49,3.0,76.7,20.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
46.0,9.99,50.0,42.9,18.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
65.0,9.99,20.0,104.6,43.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0
37.0,15.49,31.0,65.3,7.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
41.0,9.99,17.0,67.1,8.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
24.0,15.49,19.0,7.8,9.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
61.0,9.99,21.0,26.0,6.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0
68.0,22.99,52.0,39.4,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
31.0,22.99,22.0,18.9,10.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1
23.0,9.99,10.0,63.8,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
49.0,15.49,19.0,42.1,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
68.0,15.49,46.0,78.6,14.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
49.0,22.99,21.0,57.9,37.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
19.0,15.49,13.0,51.4,16.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
54.0,15.49,5.0,68.2,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
23.0,9.99,12.0,39.5,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
58.0,15.49,39.0,81.5,4.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
21.0,22.99,12.0,20.8,8.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1
35.0,22.99,57.0,88.7,22.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
61.0,15.49,53.0,88.2,22.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18.0,22.99,8.0,78.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
50.0,9.99,10.0,34.1,2.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
56.0,15.49,42.0,65.6,40.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0
34.0,9.99,13.0,29.9,31.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
33.0,15.49,53.0,61.4,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
36.0,22.99,47.0,13.0,29.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1
68.0,9.99,38.0,44.6,5.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
42.0,22.99,14.0,19.8,1.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
35.0,15.49,11.0,53.5,7.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
66.0,15.49,10.0,15.5,35.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1
34.0,22.99,53.0,62.3,8.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0
45.0,22.99,40.0,63.2,51.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0
58.0,9.99,17.0,63.3,7.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1
39.0,15.49,11.0,54.7,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
42.0,22.99,15.0,66.6,8.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
31.0,15.49,29.0,44.9,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19.0,15.49,42.0,21.6,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
57.0,22.99,15.0,66.7,12.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
60.0,15.49,11.0,34.2,13.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
63.0,15.49,33.0,57.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
40.0,9.99,10.0,49.9,1.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0
55.0,22.99,11.0,23.3,9.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
68.0,9.99,54.0,55.7,4.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
26.0,22.99,44.0,60.6,8.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
32.0,9.99,57.0,33.7,13.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
66.0,9.99,37.0,55.3,15.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
36.0,15.49,42.0,70.5,2.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
